domain,url,risk_score,category,type,brand,keywords,vt_malicious,vt_suspicious,urlscan_malicious,ip_address,country,timestamp
"weaccounting.se","https://weaccounting.se",3,"blacklist_match","blacklist_match","","account",0,0,"false","","","2025-06-26T09:57:17.253Z"
"ns2.instantbankingcasino.se","https://ns2.instantbankingcasino.se",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-06-26T09:57:33.796Z"
"bankerydstaklaggareab.se","https://bankerydstaklaggareab.se",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-06-26T09:57:50.649Z"
"duopaws.se","https://duopaws.se",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-06-26T09:58:07.195Z"
"nordipaws.se","https://nordipaws.se",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-06-26T09:58:25.838Z"
"jazurentals.sk","https://jazurentals.sk",5,"medium_risk","enterprise_target","azure","",0,0,"false","","","2025-06-26T09:58:42.604Z"
"u-wallet.sk","https://u-wallet.sk",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","","","2025-06-26T09:58:59.321Z"
"liabank.se","https://liabank.se",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-06-26T09:59:15.828Z"
"f49-redovisa.se","https://f49-redovisa.se",5,"medium_risk","enterprise_target","visa","",0,0,"false","","","2025-06-26T09:59:32.692Z"
"teslarobotaxi.nu","https://teslarobotaxi.nu",5,"medium_risk","enterprise_target","tesla","",0,0,"false","","","2025-06-26T09:59:49.780Z"
"nordpantbank.se","https://nordpantbank.se",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-06-26T10:00:06.381Z"
"cosmeta.se","https://cosmeta.se",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-06-26T10:00:23.247Z"
"oktal.se","https://oktal.se",5,"medium_risk","enterprise_target","okta","",0,0,"false","","","2025-06-26T10:00:40.600Z"
"gullbanken.se","https://gullbanken.se",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-06-26T10:00:57.505Z"
"ns2.casinomedpaypal.se","https://ns2.casinomedpaypal.se",5,"medium_risk","enterprise_target","paypal","",0,0,"false","","","2025-06-26T10:01:14.638Z"
"iqaccounting.se","https://iqaccounting.se",3,"blacklist_match","blacklist_match","","account",0,0,"false","","","2025-06-26T10:01:32.134Z"
"intelliors.ee","https://intelliors.ee",5,"medium_risk","enterprise_target","intel","",0,0,"false","","","2025-06-26T10:01:48.849Z"
"ns1.casinomedvisakort.se","https://ns1.casinomedvisakort.se",5,"medium_risk","enterprise_target","visa","",0,0,"false","","","2025-06-26T10:02:06.461Z"
"psykologinbakom.se","https://psykologinbakom.se",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-26T10:02:23.564Z"
"paypalworld.ee","https://paypalworld.ee",5,"medium_risk","enterprise_target","paypal","",0,0,"false","","","2025-06-26T10:02:40.005Z"
"liabanken.se","https://liabanken.se",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-06-26T10:02:57.318Z"
"metallprodukt.sk","https://metallprodukt.sk",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-06-26T10:03:13.720Z"
"octave-intelligence.se","https://octave-intelligence.se",5,"medium_risk","enterprise_target","intel","",0,0,"false","","","2025-06-26T10:03:30.286Z"
"octave-intelligence.ee","https://octave-intelligence.ee",7,"confirmed_threat","enterprise_target","intel","",1,0,"false","","","2025-06-26T10:03:46.724Z"
"chasen.sk","https://chasen.sk",5,"medium_risk","enterprise_target","chase","",0,0,"false","","","2025-06-26T10:04:03.305Z"
"casinomedpaypal.se","https://casinomedpaypal.se",6,"medium_risk","enterprise_target","paypal","",0,1,"false","","","2025-06-26T10:04:20.459Z"
"ns2.casinomedapplepay.se","https://ns2.casinomedapplepay.se",5,"medium_risk","enterprise_target","apple","",0,0,"false","","","2025-06-26T10:04:37.686Z"
"guldauth.se","https://guldauth.se",3,"blacklist_match","blacklist_match","","auth",0,0,"false","","","2025-06-26T10:04:54.169Z"
"psykologinbakom.nu","https://psykologinbakom.nu",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-26T10:05:11.073Z"
"esdesigninterior.se","https://esdesigninterior.se",3,"blacklist_match","blacklist_match","","signin",0,0,"false","","","2025-06-26T10:05:28.902Z"
"traotsigooglest.ee","https://traotsigooglest.ee",5,"medium_risk","enterprise_target","google","",0,0,"false","","","2025-06-26T10:05:45.308Z"
"metavox.se","https://metavox.se",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-06-26T10:06:03.301Z"
"verksamhetsintelligens.se","https://verksamhetsintelligens.se",5,"medium_risk","enterprise_target","intel","",0,0,"false","","","2025-06-26T10:06:20.694Z"
"casinomedvisakort.se","https://casinomedvisakort.se",5,"medium_risk","enterprise_target","visa","",0,0,"false","","","2025-06-26T10:06:37.334Z"
"0001-stripe.com","https://0001-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-06-26T10:06:54.361Z"
"0007betcomlogin.com","https://0007betcomlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-26T10:07:10.819Z"
"000betlogin.com","https://000betlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-26T10:07:27.300Z"
"001betlogin.com","https://001betlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-26T10:07:44.195Z"
"001win-login.com","https://001win-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-26T10:08:00.818Z"
"0066betcomlogin.com","https://0066betcomlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-26T10:08:17.533Z"
"006bet-login.com","https://006bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-26T10:08:34.111Z"
"007game-login.com","https://007game-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-26T10:08:51.266Z"
"007gamelogin.com","https://007gamelogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-26T10:09:07.725Z"
"011-stripe.com","https://011-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-06-26T10:09:24.961Z"
"012-stripe.com","https://012-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-06-26T10:09:41.489Z"
"013-stripe.com","https://013-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-06-26T10:09:57.927Z"
"013betcomlogin.com","https://013betcomlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-26T10:10:14.995Z"
"014-stripe.com","https://014-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-06-26T10:10:31.403Z"
"015-stripe.com","https://015-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-06-26T10:10:48.174Z"
"017betapplogin.com","https://017betapplogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-26T10:11:05.135Z"
"01athleteintelligence.com","https://01athleteintelligence.com",5,"medium_risk","enterprise_target","intel","",0,0,"false","","","2025-06-26T10:11:22.509Z"
"01bet-login.com","https://01bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-26T10:11:39.369Z"
"022apple.com","https://022apple.com",6,"medium_risk","enterprise_target","apple","",0,1,"false","","","2025-06-26T10:11:55.953Z"
"02crypto.xyz","https://02crypto.xyz",5,"medium_risk","blacklist_match","","crypto",0,2,"false","","","2025-06-26T10:12:12.770Z"
"050betlogin.com","https://050betlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-26T10:12:29.510Z"
"073betcomlogin.com","https://073betcomlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-26T10:12:46.411Z"
"095betcomlogin.com","https://095betcomlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-26T10:13:03.484Z"
"096betcomlogin.com","https://096betcomlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-26T10:13:20.016Z"
"099betcomlogin.com","https://099betcomlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-26T10:13:36.653Z"
"09betlogin.com","https://09betlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-26T10:13:53.275Z"
"0bitcoin.xyz","https://0bitcoin.xyz",7,"medium_risk","blacklist_match","","bitcoin",0,4,"false","","","2025-06-26T10:14:10.271Z"
"0coinbasewallet.xyz","https://0coinbasewallet.xyz",7,"medium_risk","blacklist_match","","wallet",0,4,"false","","","2025-06-26T10:14:26.716Z"
"0cryptocurrency.xyz","https://0cryptocurrency.xyz",7,"medium_risk","blacklist_match","","crypto",0,4,"false","","","2025-06-26T10:14:43.285Z"
"0001-stripe.com","https://0001-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-06-26T10:14:59.708Z"
"0007betcomlogin.com","https://0007betcomlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-26T10:15:16.355Z"
"0007bet-login.com","https://0007bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-26T10:15:33.190Z"
"000betlogin.com","https://000betlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-26T10:15:49.675Z"
"001betlogin8.com","https://001betlogin8.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-26T10:16:10.813Z"
"001bet-login.com","https://001bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-26T10:16:27.616Z"
"001betlogin.com","https://001betlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-26T10:16:44.077Z"
"001bitcoin.com","https://001bitcoin.com",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-06-26T10:17:00.720Z"
"001-stripe.com","https://001-stripe.com",9,"confirmed_threat","enterprise_target","stripe","",2,0,"false","","","2025-06-26T10:17:19.067Z"
"001win-login.com","https://001win-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-26T10:17:35.933Z"
"002-stripe.com","https://002-stripe.com",13,"confirmed_threat","enterprise_target","stripe","",4,0,"false","","","2025-06-26T10:17:52.484Z"
"003-stripe.com","https://003-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-06-26T10:18:10.984Z"
"005bank.com","https://005bank.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-06-26T10:18:27.779Z"
"0066betcomlogin.com","https://0066betcomlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-26T10:18:46.476Z"
"0066bet-login.com","https://0066bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-26T10:19:02.925Z"
"006bet-login.com","https://006bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-26T10:19:19.364Z"
"007betlogin.com","https://007betlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-26T10:19:35.822Z"
"007game-login.com","https://007game-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-26T10:19:52.272Z"
"007gamelogin.com","https://007gamelogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-26T10:20:09.245Z"
"011-stripe.com","https://011-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-06-26T10:20:26.889Z"
"012-stripe.com","https://012-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-06-26T10:20:44.189Z"
"013betcomlogin.com","https://013betcomlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-26T10:21:00.739Z"
"013-stripe.com","https://013-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-06-26T10:21:17.897Z"
"014-stripe.com","https://014-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-06-26T10:21:34.361Z"
"015-stripe.com","https://015-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-06-26T10:21:51.226Z"
"017betapplogin.com","https://017betapplogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-26T10:22:08.939Z"
"017bet-login.com","https://017bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-26T10:22:25.480Z"
"01athleteintelligence.com","https://01athleteintelligence.com",5,"medium_risk","enterprise_target","intel","",0,0,"false","","","2025-06-26T10:22:42.219Z"
"01bet-login.com","https://01bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-26T10:22:58.655Z"
"01-review-stripe.com","https://01-review-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-06-26T10:23:15.064Z"
"01scrapmetal-price.xyz","https://01scrapmetal-price.xyz",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-06-26T10:23:31.485Z"
"022apple.com","https://022apple.com",6,"medium_risk","enterprise_target","apple","",0,1,"false","","","2025-06-26T10:23:48.132Z"
"02crypto.xyz","https://02crypto.xyz",5,"medium_risk","blacklist_match","","crypto",0,2,"false","","","2025-06-26T10:24:04.855Z"
"02-review-stripe.com","https://02-review-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-06-26T10:24:22.502Z"
"02scrapmetal-price.xyz","https://02scrapmetal-price.xyz",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-06-26T10:24:38.947Z"
"03intellectualproperties.com","https://03intellectualproperties.com",5,"medium_risk","enterprise_target","intel","",0,0,"false","","","2025-06-26T10:24:55.393Z"
"03-review-stripe.com","https://03-review-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-06-26T10:25:11.800Z"
"03scrapmetal-price.xyz","https://03scrapmetal-price.xyz",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-06-26T10:25:28.346Z"
"04-review-stripe.com","https://04-review-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-06-26T10:25:44.819Z"
"050betlogin.com","https://050betlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-26T10:26:01.454Z"
"051bank.com","https://051bank.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-06-26T10:26:19.271Z"
"0520metaverse.xyz","https://0520metaverse.xyz",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-06-26T10:26:36.763Z"
"0520wallet.xyz","https://0520wallet.xyz",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","","","2025-06-26T10:26:53.811Z"
"0554apple.com","https://0554apple.com",21,"confirmed_threat","enterprise_target","apple","",8,0,"false","","","2025-06-26T10:27:10.442Z"
"kvisakolorders.com","https://kvisakolorders.com",5,"medium_risk","enterprise_target","visa","",0,0,"false","","","2025-06-26T10:27:27.194Z"
"kvlaws.net","https://kvlaws.net",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-06-26T10:27:43.610Z"
"kv-metal.com","https://kv-metal.com",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-06-26T10:28:00.987Z"
"kvwallet.com","https://kvwallet.com",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","","","2025-06-26T10:28:17.734Z"
"kw777applogin.com","https://kw777applogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-26T10:28:34.497Z"
"kwaccountingsolutions.com","https://kwaccountingsolutions.com",3,"blacklist_match","blacklist_match","","account",0,0,"false","","","2025-06-26T10:28:52.780Z"
"kwallet.xyz","https://kwallet.xyz",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","","","2025-06-26T10:29:09.481Z"
"kwatibank.com","https://kwatibank.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-06-26T10:29:26.275Z"
"kwg-login.com","https://kwg-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-26T10:29:42.878Z"
"kwglogins.com","https://kwglogins.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-26T10:29:59.628Z"
"kwinanataxaccount.com","https://kwinanataxaccount.com",3,"blacklist_match","blacklist_match","","account",0,0,"false","","","2025-06-26T10:30:16.144Z"
"kwmedicalbilling.online","https://kwmedicalbilling.online",4,"blacklist_match","blacklist_match","","billing",0,1,"false","","","2025-06-26T10:30:33.363Z"
"kyawsithu.site","https://kyawsithu.site",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-06-26T10:30:50.804Z"
"kyawsoehtike.com","https://kyawsoehtike.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-06-26T10:31:07.456Z"
"kyawsofa.com","https://kyawsofa.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-06-26T10:31:23.954Z"
"kyber-secure.xyz","https://kyber-secure.xyz",8,"confirmed_threat","blacklist_match","","secure",1,3,"false","","","2025-06-26T10:31:40.683Z"
"kybersecure.xyz","https://kybersecure.xyz",5,"medium_risk","blacklist_match","","secure",0,2,"false","","","2025-06-26T10:31:57.178Z"
"kycaccountsecurity.com","https://kycaccountsecurity.com",4,"blacklist_match","blacklist_match","","account",0,1,"false","","","2025-06-26T10:32:14.142Z"
"kycauth.cloud","https://kycauth.cloud",3,"blacklist_match","blacklist_match","","auth",0,0,"false","","","2025-06-26T10:32:30.607Z"
"kyc-craigsupdate.org","https://kyc-craigsupdate.org",3,"blacklist_match","blacklist_match","","update",0,0,"false","","","2025-06-26T10:32:47.472Z"
"kycerapayments.com","https://kycerapayments.com",3,"blacklist_match","blacklist_match","","payment",0,0,"false","","","2025-06-26T10:33:04.045Z"
"kycgcashaccount.online","https://kycgcashaccount.online",25,"confirmed_threat","blacklist_match","","account",11,0,"false","","","2025-06-26T10:33:20.620Z"
"kycgcashupdate.online","https://kycgcashupdate.online",12,"confirmed_threat","blacklist_match","","update",4,1,"false","","","2025-06-26T10:33:37.354Z"
"kyc-secure-alpha-gr.top","https://kyc-secure-alpha-gr.top",24,"confirmed_threat","blacklist_match","","secure",10,1,"false","","","2025-06-26T10:33:55.052Z"
"kycverificationupdate.com","https://kycverificationupdate.com",7,"confirmed_threat","blacklist_match","","update",1,2,"false","","","2025-06-26T10:34:12.712Z"
"kyf-authi.org","https://kyf-authi.org",4,"blacklist_match","blacklist_match","","auth",0,1,"false","","","2025-06-26T10:34:29.173Z"
"kylahelpingpaws.org","https://kylahelpingpaws.org",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-06-26T10:34:45.714Z"
"kylaspaws.org","https://kylaspaws.org",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-06-26T10:35:02.131Z"
"kylecauthen.com","https://kylecauthen.com",3,"blacklist_match","blacklist_match","","auth",0,0,"false","","","2025-06-26T10:35:19.133Z"
"kylopaws.com","https://kylopaws.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-06-26T10:35:35.631Z"
"kylopaws.org","https://kylopaws.org",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-06-26T10:35:52.122Z"
"kyokuwallet.com","https://kyokuwallet.com",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","","","2025-06-26T10:36:08.536Z"
"kyralysauthor.com","https://kyralysauthor.com",3,"blacklist_match","blacklist_match","","auth",0,0,"false","","","2025-06-26T10:36:25.832Z"
"kyrgyzstan-evisa.com","https://kyrgyzstan-evisa.com",5,"medium_risk","enterprise_target","visa","",0,0,"false","","","2025-06-26T10:36:42.248Z"
"kyrrexbank.com","https://kyrrexbank.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-06-26T10:36:58.994Z"
"kysports-login.com","https://kysports-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-26T10:37:15.392Z"
"kytchase.com","https://kytchase.com",5,"medium_risk","enterprise_target","chase","",0,0,"false","","","2025-06-26T10:37:31.873Z"
"kyty-kaiyunlogin.com","https://kyty-kaiyunlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-26T10:37:49.642Z"
"kyuintelligence.com","https://kyuintelligence.com",5,"medium_risk","enterprise_target","intel","",0,0,"false","","","2025-06-26T10:38:06.138Z"
"kyuintelligenceplatform.com","https://kyuintelligenceplatform.com",5,"medium_risk","enterprise_target","intel","",0,0,"false","","","2025-06-26T10:38:22.632Z"
"kz999-login.com","https://kz999-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-26T10:38:39.304Z"
"kzcrypto.com","https://kzcrypto.com",3,"blacklist_match","blacklist_match","","crypto",0,0,"false","","","2025-06-26T10:38:55.907Z"
"kzcyincometax.com","https://kzcyincometax.com",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-06-26T10:39:12.754Z"
"kzgcpb.top","https://kzgcpb.top",5,"medium_risk","enterprise_target","gcp","",0,0,"false","","","2025-06-26T10:39:29.387Z"
